eventID,Year,Month,Lat_Dec,Lon_Dec,T_degC,Salnty,STheta,O2ml_L,O2Sat,Depthm,Bottom_D,Wind_Spd,presencia_engraulis,presencia_sardinops
3e2947f2-02eb-ef11-a09e-2cea7fa0979c,1959,5,30.166666,-118.416666,11.113548387096774,33.79670967741935,25.745129032258067,3.650967741935484,61.00645161290323,183.41935483870967,3292.0,5.0,False,False
3e2c47f2-02eb-ef11-a09e-2cea7fa0979c,1959,8,33.683333,-118.991666,11.6125,33.8749375,25.67928125,3.178125,54.534375,173.5,823.0,2.0,False,True
3e2d47f2-02eb-ef11-a09e-2cea7fa0979c,1959,10,30.85,-116.766666,11.921212121212122,33.85030303030303,25.62381818181818,3.191818181818182,54.845454545454544,193.8181818181818,1646.0,5.0,True,False
3e2e47f2-02eb-ef11-a09e-2cea7fa0979c,1960,1,24.7,-114.066666,13.402068965517241,34.296068965517236,25.692206896551728,2.453793103448276,44.42758620689655,190.41379310344828,3383.0,5.0,False,False
3e2f47f2-02eb-ef11-a09e-2cea7fa0979c,1960,2,33.083333,-123.2,8.843103448275862,33.814142857142855,26.179678571428575,3.205357142857143,50.85,218.75862068965517,4023.0,8.0,False,False
3e3147f2-02eb-ef11-a09e-2cea7fa0979c,1960,4,38.791666,-124.383333,8.719310344827585,33.508793103448276,25.97358620689655,3.636896551724138,56.77241379310345,196.17241379310346,3475.0,5.0,False,False
3e3347f2-02eb-ef11-a09e-2cea7fa0979c,1960,7,32.1,-120.683333,10.561290322580644,33.8221935483871,25.878096774193548,3.324193548387097,55.02903225806452,182.3548387096774,3658.0,18.0,False,False
3e353af2-02eb-ef11-a09e-2cea7fa0979c,1951,2,26.966666,-115.516666,13.703333333333335,33.79515151515152,25.748152873563217,4.194999999999999,60.14928977272727,45.333333333333336,3840.0,13.0,True,True
3e3b47f2-02eb-ef11-a09e-2cea7fa0979c,1962,8,30.8,-123.216666,11.183666666666667,33.682900000000004,25.629466666666666,3.876666666666667,64.86,180.16666666666666,2042.0,13.0,False,False
3e4547f2-02eb-ef11-a09e-2cea7fa0979c,1965,1,33.5,-122.548333,12.148181818181818,33.528696969696966,25.391060606060606,5.1915,86.405,104.3030303030303,3945.0,8.0,False,False
3e5954f2-02eb-ef11-a09e-2cea7fa0979c,1978,7,27.8,-116.883333,11.795666666666667,33.72063333333333,25.541966666666667,3.6233333333333335,61.96666666666667,185.83333333333334,3680.0,4.0,False,False
3e6454f2-02eb-ef11-a09e-2cea7fa0979c,1981,2,32.651666,-119.481666,10.746666666666666,33.92183333333333,25.921722222222222,3.5659374999999995,60.14928977272727,179.16666666666666,1373.0,10.0,True,False
3e6554f2-02eb-ef11-a09e-2cea7fa0979c,1981,2,29.87,-115.831666,14.746666666666668,33.516333333333336,24.88,3.5659374999999995,60.14928977272727,24.333333333333332,50.0,10.0,True,False
3e6b54f2-02eb-ef11-a09e-2cea7fa0979c,1981,5,31.751666,-121.315,11.493157894736841,33.7658947368421,25.65621052631579,4.5806249999999995,77.77499999999999,161.94736842105263,3738.0,22.0,False,False
3e6c54f2-02eb-ef11-a09e-2cea7fa0979c,1981,6,36.376666,-124.628333,9.542,33.586149999999996,25.87975,3.5659374999999995,60.14928977272727,186.25,4206.0,10.0,False,False
3e7240f2-02eb-ef11-a09e-2cea7fa0979c,1951,7,26.875,-117.166666,9.544,33.44,24.01,2.6744117647058827,96.2,361.94117647058823,3749.0,13.0,False,False
3e7740f2-02eb-ef11-a09e-2cea7fa0979c,1952,6,26.875,-117.166666,12.569999999999999,33.81993103448276,25.471241379310346,3.7962068965517237,65.95517241379311,166.9655172413793,4023.0,18.0,False,False
3e7b40f2-02eb-ef11-a09e-2cea7fa0979c,1953,3,32.908333,-118.933333,9.726799999999999,33.847480000000004,26.06796,3.5659374999999995,60.14928977272727,194.52,1719.0,13.0,True,False
3e7c40f2-02eb-ef11-a09e-2cea7fa0979c,1953,4,28.633333,-115.266666,11.843636363636364,33.77345454545454,25.660818181818183,4.235454545454545,69.96363636363637,67.27272727272727,219.0,5.0,False,False
3e7d40f2-02eb-ef11-a09e-2cea7fa0979c,1953,6,37.316666,-122.608333,10.724,33.67,25.7714,3.5659374999999995,60.14928977272727,22.0,88.0,8.0,True,False
3e7f40f2-02eb-ef11-a09e-2cea7fa0979c,1953,10,32.45,-119.9,10.486896551724138,33.71451724137931,25.799241379310345,3.6468965517241374,60.224137931034484,159.0344827586207,1097.0,13.0,False,False
3e7f54f2-02eb-ef11-a09e-2cea7fa0979c,1984,5,32.323333,-121.715,9.7846875,33.7849375,26.00959375,3.6715625,59.125,180.8125,3824.0,15.0,False,False
3e8040f2-02eb-ef11-a09e-2cea7fa0979c,1954,2,33.875,-120.141666,11.575454545454546,33.50563636363636,25.502545454545455,3.5659374999999995,60.14928977272727,34.27272727272727,165.0,8.0,True,False
3e8440f2-02eb-ef11-a09e-2cea7fa0979c,1954,8,29.841666,-115.866666,16.581764705882353,33.44870588235294,24.352470588235295,3.5659374999999995,60.14928977272727,30.294117647058822,84.0,8.0,True,False
3e8840f2-02eb-ef11-a09e-2cea7fa0979c,1955,6,33.0,-120.366666,9.300999999999998,33.864466666666665,26.152866666666668,3.4313333333333333,55.016666666666666,184.1,768.0,5.0,True,True
3e8a40f2-02eb-ef11-a09e-2cea7fa0979c,1955,12,26.733333,-114.466666,11.600967741935484,33.96441935483871,25.799548387096777,2.980967741935484,50.809677419354834,168.96774193548387,2926.0,2.0,False,False
3e9040f2-02eb-ef11-a09e-2cea7fa0979c,1957,1,29.816666,-117.375,11.996923076923077,33.73819230769231,25.55030769230769,4.015769230769231,67.39615384615384,128.96153846153845,2880.0,2.0,False,False
3e9440f2-02eb-ef11-a09e-2cea7fa0979c,1957,7,30.333333,-116.383333,11.905384615384616,33.80303846153846,25.597653846153847,3.5476923076923077,60.00769230769231,154.53846153846155,1829.0,13.0,False,False
3e9640f2-02eb-ef11-a09e-2cea7fa0979c,1958,1,24.183333,-112.05,17.55625,34.51125,24.9393125,3.021875,58.125,80.0,219.0,8.0,False,True
3e9833f2-02eb-ef11-a09e-2cea7fa0979c,2003,4,33.823333,-118.623333,9.76878787878788,33.9999696969697,26.1900303030303,2.4293939393939397,39.448484848484846,164.1818181818182,628.0,6.0,True,False
3e9840f2-02eb-ef11-a09e-2cea7fa0979c,1958,4,34.366666,-122.266666,10.781153846153845,33.642730769230766,25.727653846153846,4.120434782608696,67.69130434782609,147.15384615384616,2042.0,30.0,True,False
3e9a5af2-02eb-ef11-a09e-2cea7fa0979c,1985,2,30.168333,-122.911666,12.49,33.68657575757575,25.405424242424242,4.464242424242424,76.01515151515152,172.0,3088.0,12.0,False,False
3e9f33f2-02eb-ef11-a09e-2cea7fa0979c,2004,11,32.68,-117.873333,11.04241379310345,33.63758620689655,25.641068965517242,3.533793103448276,58.76896551724138,180.51724137931035,623.0,9.0,False,False
3ea05af2-02eb-ef11-a09e-2cea7fa0979c,1986,5,33.823333,-118.628333,9.6790625,33.95290625,26.1688125,2.8299999999999996,45.456250000000004,169.09375,670.0,8.0,True,True
3ea45af2-02eb-ef11-a09e-2cea7fa0979c,1987,5,33.823333,-118.628333,11.155897435897437,33.80215384615385,25.762051282051285,3.6100000000000003,60.248717948717946,145.35897435897436,659.0,7.0,True,False
3ea933f2-02eb-ef11-a09e-2cea7fa0979c,2006,10,33.89,-118.49,16.633000000000003,33.3868,24.391444444444446,5.801111111111111,104.01111111111112,20.8,58.0,13.0,True,False
3eae5af2-02eb-ef11-a09e-2cea7fa0979c,1989,4,33.156666,-120.006666,9.145333333333333,33.9375,26.240233333333332,3.0349999999999997,48.30333333333333,179.96666666666667,1135.0,19.0,True,True
3eb35af2-02eb-ef11-a09e-2cea7fa0979c,1990,3,34.275,-120.025,8.713888888888889,34.072833333333335,26.42763888888889,1.7344444444444445,27.247222222222224,224.27777777777777,574.0,8.0,True,False
3eb85af2-02eb-ef11-a09e-2cea7fa0979c,1991,1,32.99,-120.348333,10.932045454545454,33.75275,25.772113636363635,4.001818181818182,66.22272727272727,139.61363636363637,613.0,16.0,True,True
3ed24df2-02eb-ef11-a09e-2cea7fa0979c,1966,1,34.066666,-122.95,9.467419354838709,33.736387096774195,26.024741935483874,3.4219354838709677,54.76774193548387,185.3548387096774,4499.0,24.0,False,False
3ed94df2-02eb-ef11-a09e-2cea7fa0979c,1966,12,36.941666,-125.066666,9.071785714285713,33.63434615384615,25.996423076923076,3.536538461538462,55.90384615384615,193.35714285714286,4303.0,0.0,False,False
3edd4df2-02eb-ef11-a09e-2cea7fa0979c,1969,2,36.941666,-125.066666,8.634666666666668,33.55866666666667,26.0274,3.5659374999999995,60.14928977272727,187.33333333333334,4403.0,55.0,False,False
3ede4df2-02eb-ef11-a09e-2cea7fa0979c,1969,5,33.866666,-120.141666,10.418571428571429,33.84428571428571,25.973142857142857,3.2960000000000003,59.800000000000004,52.77777777777778,121.0,18.0,True,False
3ee44df2-02eb-ef11-a09e-2cea7fa0979c,1972,2,22.533333,-109.383333,12.66421052631579,34.67542105263158,26.038263157894736,3.5659374999999995,60.14928977272727,326.8421052631579,2980.0,7.0,False,False
3ee54df2-02eb-ef11-a09e-2cea7fa0979c,1972,3,32.841666,-117.516666,10.144375,33.905,26.0301875,3.5659374999999995,60.14928977272727,219.375,851.0,8.0,True,False
3ee64df2-02eb-ef11-a09e-2cea7fa0979c,1972,6,22.55,-109.383333,11.738947368421053,34.597789473684216,26.17278947368421,3.5659374999999995,60.14928977272727,326.8421052631579,2980.0,24.0,False,True
3ee84df2-02eb-ef11-a09e-2cea7fa0979c,1974,12,33.241666,-121.433333,8.747307692307693,33.941538461538464,26.26915384615385,3.5659374999999995,60.14928977272727,318.2692307692308,3790.0,9.0,False,False
3ef04df2-02eb-ef11-a09e-2cea7fa0979c,1978,1,36.95,-125.033333,11.739333333333333,32.90326666666667,25.000200000000003,5.66,92.12666666666667,49.0,4255.0,16.0,False,False
3ef14df2-02eb-ef11-a09e-2cea7fa0979c,1978,2,31.258333,-119.166666,11.262258064516129,33.543129032258065,25.529967741935483,4.182903225806452,69.59354838709677,170.6451612903226,3545.0,12.0,False,False
3ef24df2-02eb-ef11-a09e-2cea7fa0979c,1978,2,29.77,-119.08,10.359655172413794,33.74389655172414,25.84562068965517,3.537931034482759,58.42413793103448,226.75862068965517,3550.0,9.0,False,False
3ef64df2-02eb-ef11-a09e-2cea7fa0979c,1978,6,30.5,-122.233333,11.837419354838708,33.47445161290322,25.353161290322582,4.323548387096775,72.85161290322581,171.80645161290323,4117.0,22.0,False,False
3ef74df2-02eb-ef11-a09e-2cea7fa0979c,1978,7,37.056666,-123.175,8.587,33.88536666666667,26.293499999999998,2.9713333333333334,46.31333333333333,174.83333333333334,2316.0,17.0,False,False
3f0f61f2-02eb-ef11-a09e-2cea7fa0979c,1996,10,30.751666,-123.331666,12.647058823529411,33.628205882352944,25.31978787878788,4.263823529411765,72.5060606060606,158.41176470588235,4037.0,21.0,False,False
3f1261f2-02eb-ef11-a09e-2cea7fa0979c,1997,7,33.721666,-123.633333,12.248125,33.5748125,25.333875,4.376875,74.48125,170.0,4184.0,7.0,False,False
3f163af2-02eb-ef11-a09e-2cea7fa0979c,2009,7,31.083333,-122.66,11.163124999999999,33.569843750000004,25.55540625,3.93375,65.56875,168.65625,4010.0,16.0,False,False
3f1a61f2-02eb-ef11-a09e-2cea7fa0979c,1999,1,31.323333,-123.743333,11.461212121212121,33.67696969696969,25.611,4.262121212121213,71.08181818181818,167.42424242424244,4024.0,9.0,False,False
3f2d47f2-02eb-ef11-a09e-2cea7fa0979c,1959,10,31.016666,-116.433333,16.31,33.528444444444446,24.532999999999998,5.488888888888888,98.21111111111111,22.666666666666668,75.0,8.0,False,True
3f3047f2-02eb-ef11-a09e-2cea7fa0979c,1960,3,34.725,-121.541666,9.57548387096774,33.75038709677419,26.00990322580645,3.509354838709678,56.38387096774194,177.7741935483871,951.0,18.0,True,False
3f3147f2-02eb-ef11-a09e-2cea7fa0979c,1960,4,38.916666,-124.05,8.52,33.56551724137931,26.050310344827587,3.4675862068965517,53.91724137931035,186.17241379310346,1463.0,5.0,False,False
3f3347f2-02eb-ef11-a09e-2cea7fa0979c,1960,7,31.766666,-121.45,10.130645161290323,33.735600000000005,25.919266666666665,3.4245161290322583,54.803333333333335,213.67741935483872,3749.0,18.0,False,False
3f353af2-02eb-ef11-a09e-2cea7fa0979c,1951,2,26.616666,-116.2,11.767931034482759,33.79515151515152,25.748152873563217,2.8931034482758617,60.14928977272727,263.2758620689655,3931.0,5.0,True,False
3f363af2-02eb-ef11-a09e-2cea7fa0979c,1951,4,29.208333,-117.083333,10.077878787878788,33.928666666666665,26.01666666666667,2.6057575757575755,43.948484848484846,332.09090909090907,3475.0,13.0,False,False
3f3b47f2-02eb-ef11-a09e-2cea7fa0979c,1962,8,31.083333,-122.65,10.86,33.71663636363636,25.716757575757573,3.5954545454545457,60.04545454545455,192.6969696969697,2042.0,13.0,True,False
3f4047f2-02eb-ef11-a09e-2cea7fa0979c,1963,10,25.816666,-114.775,13.06793103448276,34.08362068965517,25.563689655172414,2.706896551724138,48.6448275862069,194.89655172413794,3566.0,18.0,False,False
3f5a54f2-02eb-ef11-a09e-2cea7fa0979c,1978,8,34.166666,-119.491666,11.712777777777779,33.718333333333334,25.609499999999997,3.77,62.68888888888889,69.55555555555556,194.0,5.0,True,False
3f5b54f2-02eb-ef11-a09e-2cea7fa0979c,1978,8,29.841666,-117.366666,10.826774193548387,33.766322580645166,25.76083870967742,3.587741935483871,60.019354838709674,189.03225806451613,2400.0,4.0,False,False
3f6554f2-02eb-ef11-a09e-2cea7fa0979c,1981,2,29.87,-115.831666,14.746666666666668,33.516333333333336,24.88,3.5659374999999995,60.14928977272727,24.333333333333332,50.0,10.0,True,False
3f6954f2-02eb-ef11-a09e-2cea7fa0979c,1981,4,33.156666,-120.006666,11.58,33.74153846153846,25.665692307692307,3.5659374999999995,60.14928977272727,91.15384615384616,1202.0,10.0,True,False
3f6b54f2-02eb-ef11-a09e-2cea7fa0979c,1981,5,31.751666,-121.315,11.493157894736843,33.76589473684211,25.65621052631579,4.580625,77.77499999999999,161.94736842105263,3738.0,22.0,False,False
3f7240f2-02eb-ef11-a09e-2cea7fa0979c,1951,7,26.541666,-117.808333,9.538333333333334,33.48,24.019,2.7279411764705883,92.3,360.6470588235294,3786.0,13.0,False,False
3f7340f2-02eb-ef11-a09e-2cea7fa0979c,1951,9,27.4,-114.666666,20.444285714285712,34.5675,24.15666666666667,3.4512500000000004,71.86666666666666,28.75,73.0,18.0,True,True
3f7440f2-02eb-ef11-a09e-2cea7fa0979c,1951,12,33.183333,-118.391666,8.516774193548386,33.984071428571426,26.315357142857145,3.5659374999999995,60.14928977272727,375.7741935483871,1097.0,2.0,False,False
3f7540f2-02eb-ef11-a09e-2cea7fa0979c,1952,4,27.458333,-117.541666,11.114285714285714,33.83652,25.838,3.5659374999999995,60.14928977272727,187.96,3950.0,8.0,True,True
3f7940f2-02eb-ef11-a09e-2cea7fa0979c,1952,9,32.383333,-119.95,10.102857142857143,33.629285714285714,25.794285714285714,3.5659374999999995,60.14928977272727,196.28571428571428,1006.0,18.0,False,False
3f7b40f2-02eb-ef11-a09e-2cea7fa0979c,1953,3,32.75,-119.283333,12.4125,33.3515,25.224500000000003,5.595,92.53750000000001,32.625,393.0,13.0,True,False
3f7d40f2-02eb-ef11-a09e-2cea7fa0979c,1953,6,37.791666,-123.25,10.473,33.232800000000005,25.4881,3.5659374999999995,60.14928977272727,27.6,132.0,24.0,False,False
3f7f40f2-02eb-ef11-a09e-2cea7fa0979c,1953,10,32.041666,-120.625,8.391944444444444,33.98730555555555,26.329972222222224,2.385,38.94166666666667,397.8888888888889,2042.0,18.0,False,False
3f8340f2-02eb-ef11-a09e-2cea7fa0979c,1954,6,31.075,-118.116666,8.833684210526316,33.882263157894734,26.19115789473684,3.5659374999999995,60.14928977272727,375.3421052631579,1774.0,5.0,False,False
3f8540f2-02eb-ef11-a09e-2cea7fa0979c,1954,12,23.583333,-111.783333,17.143478260869564,34.28969565217391,24.811260869565217,3.5659374999999995,60.14928977272727,95.91304347826087,366.0,8.0,False,False
3f8640f2-02eb-ef11-a09e-2cea7fa0979c,1955,2,26.116666,-114.2,10.915714285714285,34.15945714285714,26.041542857142854,2.3661764705882353,41.26764705882353,335.1142857142857,2834.0,13.0,True,False
3f8740f2-02eb-ef11-a09e-2cea7fa0979c,1955,4,25.908333,-113.125,13.193888888888889,33.94566666666667,25.526944444444446,3.213888888888889,55.12777777777778,64.16666666666667,183.0,8.0,False,False
3f8c40f2-02eb-ef11-a09e-2cea7fa0979c,1956,4,27.383333,-116.2,13.693529411764706,33.631705882352946,25.178176470588234,5.301176470588236,90.53529411764706,58.1764705882353,3840.0,13.0,False,False
3f9440f2-02eb-ef11-a09e-2cea7fa0979c,1957,7,30.175,-116.7,12.22111111111111,33.70714814814815,25.465703703703703,3.9233333333333333,66.4962962962963,142.92592592592592,1646.0,8.0,False,False
3f9540f2-02eb-ef11-a09e-2cea7fa0979c,1957,11,31.916666,-117.825,10.697777777777777,33.89303703703703,25.920518518518517,3.1366666666666667,51.87407407407407,174.5185185185185,1207.0,5.0,True,False
3f9640f2-02eb-ef11-a09e-2cea7fa0979c,1958,1,24.016666,-112.366666,15.999333333333334,34.524433333333334,25.264033333333334,2.652,51.13,157.16666666666666,2560.0,13.0,False,False
3f9833f2-02eb-ef11-a09e-2cea7fa0979c,2003,4,33.656666,-118.973333,9.857586206896551,33.93986206896552,26.12334482758621,2.5837931034482757,42.03448275862069,180.41379310344828,755.0,12.0,True,False
3f9a5af2-02eb-ef11-a09e-2cea7fa0979c,1985,2,29.843333,-123.586666,13.201333333333334,33.632866666666665,25.235977777777777,4.697333333333334,80.83777777777779,145.37777777777777,3953.0,6.0,False,False
3f9f33f2-02eb-ef11-a09e-2cea7fa0979c,2004,11,32.68,-117.873333,11.04241379310345,33.63758620689655,25.641068965517242,3.533793103448276,58.76896551724138,180.51724137931035,623.0,9.0,False,False
3fa05af2-02eb-ef11-a09e-2cea7fa0979c,1986,5,33.823333,-118.628333,9.6790625,33.95290625,26.1688125,2.83,45.45625,169.09375,670.0,8.0,False,True
3fa45af2-02eb-ef11-a09e-2cea7fa0979c,1987,5,33.823333,-118.628333,11.155897435897435,33.80215384615385,25.76205128205128,3.61,60.248717948717946,145.35897435897436,659.0,7.0,True,False
3fad5af2-02eb-ef11-a09e-2cea7fa0979c,1989,1,33.578333,-120.755,9.603235294117647,33.781176470588235,26.037352941176472,3.693823529411765,59.205882352941174,162.3235294117647,1367.0,12.0,False,False
3fb35af2-02eb-ef11-a09e-2cea7fa0979c,1990,3,34.275,-120.025,8.713888888888889,34.072833333333335,26.42763888888889,1.7344444444444445,27.24722222222222,224.27777777777777,574.0,8.0,True,False
3fd94df2-02eb-ef11-a09e-2cea7fa0979c,1966,12,36.583333,-125.85,9.579285714285714,33.41357142857142,25.737071428571433,4.252142857142857,67.71071428571429,193.78571428571428,4689.0,2.0,False,False
3fda4df2-02eb-ef11-a09e-2cea7fa0979c,1967,12,29.183333,-118.683333,11.381666666666666,33.82853333333333,25.73773333333333,3.411034482758621,57.244827586206895,188.8,3200.0,25.0,False,False
3fdd4df2-02eb-ef11-a09e-2cea7fa0979c,1969,2,35.083333,-127.5,10.319333333333333,33.461999999999996,25.642599999999998,3.5659374999999995,60.14928977272727,187.33333333333334,4669.0,5.0,False,False
3fde4df2-02eb-ef11-a09e-2cea7fa0979c,1969,5,34.133333,-119.566666,11.061,33.849,25.854,3.5958333333333328,74.66,84.41176470588235,247.0,10.0,True,False
3fe14df2-02eb-ef11-a09e-2cea7fa0979c,1969,10,34.066666,-122.916666,10.770666666666667,33.49066666666667,25.567733333333333,3.5659374999999995,60.14928977272727,187.33333333333334,4309.0,8.0,False,False
3fea4df2-02eb-ef11-a09e-2cea7fa0979c,1975,2,25.566666,-112.316666,16.404285714285713,34.07714285714286,24.941,3.5659374999999995,60.14928977272727,31.0,75.0,4.0,True,True
3fed4df2-02eb-ef11-a09e-2cea7fa0979c,1975,7,34.883333,-124.5,9.31653846153846,33.831153846153846,26.074769230769228,3.5659374999999995,60.14928977272727,318.2692307692308,4116.0,19.0,False,False
3fee4df2-02eb-ef11-a09e-2cea7fa0979c,1975,11,32.908333,-118.925,8.675384615384615,34.043846153846154,26.36711538461538,3.5659374999999995,60.14928977272727,318.2692307692308,1756.0,9.0,True,False
3fef4df2-02eb-ef11-a09e-2cea7fa0979c,1977,11,31.676666,-116.771666,11.91,33.71912,25.587,3.9404000000000003,65.756,137.6,408.0,7.0,True,False
3ff24df2-02eb-ef11-a09e-2cea7fa0979c,1978,2,30.1,-118.416666,11.071935483870968,33.84596774193548,25.79932258064516,3.395806451612903,57.0516129032258,209.19354838709677,3400.0,10.0,False,False
3ff34df2-02eb-ef11-a09e-2cea7fa0979c,1978,4,28.085,-128.608333,13.979,34.003766666666664,25.323033333333335,4.6626666666666665,81.86,188.4,4698.0,10.0,False,False
400f61f2-02eb-ef11-a09e-2cea7fa0979c,1996,10,30.751666,-123.331666,12.647058823529411,33.62820588235294,25.319787878787878,4.263823529411765,72.5060606060606,158.41176470588235,4037.0,21.0,False,False
401261f2-02eb-ef11-a09e-2cea7fa0979c,1997,7,34.055,-122.941666,11.268684210526315,33.7255,25.692513513513514,4.047027027027028,67.62972972972973,145.73684210526315,4229.0,13.0,False,False
402347f2-02eb-ef11-a09e-2cea7fa0979c,1958,7,33.5,-119.316666,8.947777777777777,34.030499999999996,26.335653846153846,2.079259259259259,33.78076923076923,177.62962962962962,1737.0,2.0,True,True
402847f2-02eb-ef11-a09e-2cea7fa0979c,1959,4,28.7,-116.625,12.320645161290322,33.97174193548387,25.653,3.4567741935483873,59.83225806451613,183.83870967741936,3658.0,13.0,False,False
402a47f2-02eb-ef11-a09e-2cea7fa0979c,1959,6,27.225,-115.0,10.4246875,34.124812500000004,26.153625,2.2328125,37.328125,207.65625,1097.0,24.0,True,True
402d47f2-02eb-ef11-a09e-2cea7fa0979c,1959,10,30.433333,-116.2,13.051739130434783,33.82691304347826,25.40386956521739,3.3378260869565213,58.12608695652174,127.95652173913044,549.0,5.0,False,False
402e47f2-02eb-ef11-a09e-2cea7fa0979c,1960,1,24.391666,-114.716666,13.227586206896552,34.26262068965517,25.699896551724137,2.633103448275862,47.26206896551724,191.79310344827587,3383.0,5.0,False,False
403347f2-02eb-ef11-a09e-2cea7fa0979c,1960,7,31.458333,-122.033333,11.008387096774193,33.75761290322581,25.72716129032258,3.4069999999999996,57.223333333333336,210.25806451612902,3840.0,18.0,False,False
40363af2-02eb-ef11-a09e-2cea7fa0979c,1951,4,28.883333,-117.7,6.951964285714285,34.27383928571429,26.727732142857143,1.4054545454545455,20.354545454545455,1053.1607142857142,3640.0,13.0,False,False
403b47f2-02eb-ef11-a09e-2cea7fa0979c,1962,8,31.416666,-121.983333,11.603548387096774,33.76277419354839,25.594903225806448,3.7532258064516126,63.487096774193546,182.5483870967742,2042.0,18.0,False,False
404547f2-02eb-ef11-a09e-2cea7fa0979c,1965,1,32.831666,-123.883333,12.412941176470587,33.66864705882353,25.413558823529414,5.0555,85.285,130.47058823529412,4404.0,7.0,False,False
405954f2-02eb-ef11-a09e-2cea7fa0979c,1978,7,27.458333,-117.541666,12.006333333333332,33.77136666666667,25.5429,3.3748275862068966,58.0103448275862,209.0,3830.0,12.0,False,False
405a54f2-02eb-ef11-a09e-2cea7fa0979c,1978,8,34.166666,-119.491666,11.712777777777777,33.718333333333334,25.6095,3.77,62.68888888888888,69.55555555555556,194.0,5.0,True,False
406554f2-02eb-ef11-a09e-2cea7fa0979c,1981,2,29.87,-115.831666,14.746666666666668,33.516333333333336,24.88,3.5659374999999995,60.14928977272727,24.333333333333332,50.0,10.0,True,False
406954f2-02eb-ef11-a09e-2cea7fa0979c,1981,4,32.99,-120.35,12.030000000000001,33.65866666666667,25.51216666666667,3.5659374999999995,60.14928977272727,81.25,750.0,10.0,True,False
406a54f2-02eb-ef11-a09e-2cea7fa0979c,1981,4,29.883333,-115.841666,12.31375,33.6665,25.487625,3.5659374999999995,60.14928977272727,38.0,2042.0,10.0,True,False
406b54f2-02eb-ef11-a09e-2cea7fa0979c,1981,5,31.418333,-121.99,11.114761904761904,33.75714285714285,25.72861904761905,4.352222222222222,72.92222222222222,169.9047619047619,4022.0,20.0,False,False
406d54f2-02eb-ef11-a09e-2cea7fa0979c,1981,8,28.416666,-114.186666,19.7125,33.7045,23.80925,3.5659374999999995,60.14928977272727,15.0,34.0,10.0,True,True
407240f2-02eb-ef11-a09e-2cea7fa0979c,1951,7,26.216666,-118.458333,6.8825,33.5,23.992,2.1921999999999997,90.0,838.5769230769231,3840.0,8.0,False,False
407540f2-02eb-ef11-a09e-2cea7fa0979c,1952,4,28.033333,-117.925,10.852631578947369,33.926043478260866,25.962,3.5659374999999995,60.14928977272727,202.56521739130434,3146.0,5.0,False,False
407640f2-02eb-ef11-a09e-2cea7fa0979c,1952,4,33.675,-118.983333,9.31904761904762,33.83108333333333,26.17419047619048,3.0533333333333332,43.77619047619048,168.95833333333334,878.0,13.0,True,False
407740f2-02eb-ef11-a09e-2cea7fa0979c,1952,6,27.2,-116.5,10.6665625,33.97184375,25.95771875,3.1141379310344828,53.09310344827586,262.40625,4023.0,18.0,False,False
407854f2-02eb-ef11-a09e-2cea7fa0979c,1984,1,35.12,-125.606666,9.996060606060606,33.54536363636364,25.768272727272727,3.7093939393939395,60.263636363636365,193.6969696969697,2042.0,25.0,False,False
407a40f2-02eb-ef11-a09e-2cea7fa0979c,1953,1,33.15,-123.233333,9.879999999999999,33.49429166666666,25.761791666666667,3.7534615384615386,60.762499999999996,205.0,3657.0,8.0,False,False
407b54f2-02eb-ef11-a09e-2cea7fa0979c,1984,3,33.113333,-118.158333,15.55,33.441,24.651,5.85,103.0,10.0,1039.0,4.0,True,False
407d40f2-02eb-ef11-a09e-2cea7fa0979c,1953,6,37.616666,-123.616666,8.069374999999999,33.850199999999994,26.364759999999997,3.0934375,44.044,295.09375,3237.0,13.0,False,False
407f40f2-02eb-ef11-a09e-2cea7fa0979c,1953,10,32.25,-118.941666,9.370357142857143,33.95985714285714,26.19007142857143,3.5659374999999995,60.14928977272727,205.42857142857142,1353.0,13.0,False,False
407f54f2-02eb-ef11-a09e-2cea7fa0979c,1984,6,32.656666,-121.033333,10.198235294117648,33.79229411764706,25.930441176470588,3.773235294117647,61.61764705882353,165.47058823529412,3640.0,20.0,False,False
408040f2-02eb-ef11-a09e-2cea7fa0979c,1954,2,34.25,-119.966666,9.65103448275862,33.833,26.086172413793104,3.5659374999999995,60.14928977272727,153.13333333333333,604.0,2.0,True,False
408240f2-02eb-ef11-a09e-2cea7fa0979c,1954,5,33.183333,-118.391666,9.383928571428571,33.91175,26.17607142857143,3.5659374999999995,60.14928977272727,196.32142857142858,1189.0,2.0,True,False
408440f2-02eb-ef11-a09e-2cea7fa0979c,1954,8,29.608333,-116.291666,10.718333333333332,33.916916666666665,25.847055555555556,3.5659374999999995,60.14928977272727,355.1111111111111,2423.0,13.0,False,False
408c40f2-02eb-ef11-a09e-2cea7fa0979c,1956,4,27.525,-115.875,10.251333333333333,33.9728,26.0793,3.0476666666666667,49.85333333333333,164.23333333333332,4023.0,8.0,True,True
409640f2-02eb-ef11-a09e-2cea7fa0979c,1958,1,23.85,-112.783333,15.53448275862069,34.47227586206897,25.310758620689658,2.4089655172413793,46.54137931034483,172.82758620689654,3109.0,5.0,False,False
409833f2-02eb-ef11-a09e-2cea7fa0979c,2003,4,33.656666,-118.973333,9.857586206896553,33.93986206896552,26.123344827586205,2.583793103448276,42.03448275862069,180.41379310344828,755.0,12.0,True,False
